district,year,week,rainfall_mm,temp_avg_c,humidity_pct
Kilinochchi,2012,27,4.71,29.342857142857145,72.4057142857143
Kilinochchi,2012,28,20.959999999999997,29.365714285714287,73.11857142857143
Kilinochchi,2012,29,3.55,29.215714285714284,75.26714285714286
Kilinochchi,2012,30,1.36,29.334285714285716,74.56142857142856
Kilinochchi,2012,31,1.8399999999999999,29.18285714285714,73.71428571428571
Kilinochchi,2012,32,3.66,29.05,73.58714285714287
Kilinochchi,2012,33,12.139999999999999,29.004285714285714,72.83428571428571
Kilinochchi,2012,34,4.04,29.232857142857142,71.99857142857142
Kilinochchi,2012,35,9.41,28.818571428571428,75.04142857142857
Kilinochchi,2012,36,9.36,28.994285714285716,74.03571428571429
Kilinochchi,2012,37,6.24,29.201428571428572,72.97571428571429
Kilinochchi,2012,38,11.02,29.297142857142855,73.9557142857143
Kilinochchi,2012,39,71.2,28.42285714285714,77.89714285714285
Kilinochchi,2012,40,1.62,28.85571428571429,75.57571428571428
Kilinochchi,2012,41,84.58,28.24857142857143,78.28
Kilinochchi,2012,42,105.95,27.044285714285714,84.50428571428571
Kilinochchi,2012,43,135.49,27.445714285714285,84.87857142857142
Kilinochchi,2012,44,190.43,27.10571428571429,85.49285714285715
Kilinochchi,2012,45,28.46,27.16857142857143,83.86714285714285
Kilinochchi,2012,46,12.65,27.135714285714283,78.84
Kilinochchi,2012,47,55.91,27.2,79.10428571428572
Kilinochchi,2012,48,49.489999999999995,26.490000000000002,77.23714285714286
Kilinochchi,2012,49,50.81,26.675714285714285,83.00142857142858
Kilinochchi,2012,50,21.669999999999998,26.314285714285713,78.28142857142858
Kilinochchi,2012,51,151.62,26.697142857142858,81.14714285714285
Kilinochchi,2012,52,192.34,26.787142857142857,88.16428571428571
Kilinochchi,2013,1,23.98,26.8,81.28714285714285
Kilinochchi,2013,2,128.19,26.291428571428572,82.72571428571429
Kilinochchi,2013,3,2.51,25.62285714285714,74.50714285714285
Kilinochchi,2013,4,6.53,26.09,78.89999999999999
Kilinochchi,2013,5,2.12,25.75142857142857,77.29571428571428
Kilinochchi,2013,6,58.6,26.685714285714287,80.57428571428571
Kilinochchi,2013,7,117.60000000000001,26.74142857142857,81.60428571428572
Kilinochchi,2013,8,11.770000000000001,26.53857142857143,79.09571428571428
Kilinochchi,2013,9,0.0,26.56,76.08714285714287
Kilinochchi,2013,10,87.59,27.359999999999996,84.0957142857143
Kilinochchi,2013,11,11.989999999999998,27.262857142857143,78.12285714285714
Kilinochchi,2013,12,18.46,27.23,78.19714285714285
Kilinochchi,2013,13,17.479999999999997,28.324285714285715,79.02
Kilinochchi,2013,14,1.9500000000000002,28.860000000000003,76.98714285714286
Kilinochchi,2013,15,20.060000000000002,28.95,79.28142857142858
Kilinochchi,2013,16,13.17,29.525714285714287,78.74
Kilinochchi,2013,17,16.47,29.381428571428568,76.33000000000001
Kilinochchi,2013,18,36.82,29.381428571428568,80.35857142857142
Kilinochchi,2013,19,34.94,29.75714285714286,80.50714285714285
Kilinochchi,2013,20,40.93,29.027142857142856,81.50142857142858
Kilinochchi,2013,21,1.88,28.92285714285714,82.46857142857142
Kilinochchi,2013,22,10.1,28.618571428571425,81.02428571428571
Kilinochchi,2013,23,14.18,28.678571428571427,79.85142857142857
Kilinochchi,2013,24,5.07,29.009999999999998,76.22571428571429
Kilinochchi,2013,25,6.66,28.798571428571428,76.62285714285714
Kilinochchi,2013,26,10.4,28.472857142857144,79.91714285714285
Kilinochchi,2013,27,15.39,28.327142857142857,77.42714285714285
Kilinochchi,2013,28,11.24,28.42142857142857,76.92285714285715
Kilinochchi,2013,29,5.95,28.419999999999998,77.61
Kilinochchi,2013,30,5.13,28.24285714285714,77.16142857142857
Kilinochchi,2013,31,2.35,28.84142857142857,73.33142857142857
Kilinochchi,2013,32,30.990000000000002,28.245714285714286,76.20285714285714
Kilinochchi,2013,33,23.84,28.232857142857142,78.48
Kilinochchi,2013,34,1.7,28.81142857142857,75.10428571428572
Kilinochchi,2013,35,23.25,28.834285714285716,77.34857142857143
Kilinochchi,2013,36,79.88,27.7,80.09857142857142
Kilinochchi,2013,37,26.03,27.837142857142855,79.69571428571429
Kilinochchi,2013,38,3.57,28.41857142857143,79.55
Kilinochchi,2013,39,0.21,28.614285714285717,76.80714285714285
Kilinochchi,2013,40,0.62,28.50142857142857,74.88285714285713
Kilinochchi,2013,41,8.08,28.391428571428573,77.09142857142857
Kilinochchi,2013,42,36.16,27.964285714285715,79.14857142857143
Kilinochchi,2013,43,32.62,28.034285714285716,79.99714285714286
Kilinochchi,2013,44,56.269999999999996,27.900000000000002,81.48
Kilinochchi,2013,45,55.239999999999995,27.81142857142857,79.02857142857144
Kilinochchi,2013,46,36.5,27.28142857142857,81.54857142857144
Kilinochchi,2013,47,46.55,27.165714285714284,80.65285714285713
Kilinochchi,2013,48,37.44,26.75857142857143,79.79714285714284
Kilinochchi,2013,49,84.08,26.575714285714287,82.68857142857142
Kilinochchi,2013,50,26.94,26.25714285714286,79.14571428571428
Kilinochchi,2013,51,1.35,25.618571428571432,77.12857142857142
Kilinochchi,2013,52,2.64,25.900000000000002,72.55714285714285
Kilinochchi,2014,1,14.76,25.568571428571428,78.81428571428572
Kilinochchi,2014,2,104.92999999999999,25.544285714285714,82.39142857142858
Kilinochchi,2014,3,16.87,25.62142857142857,79.67285714285715
Kilinochchi,2014,4,1.48,25.767142857142858,74.91714285714285
Kilinochchi,2014,5,10.22,25.997142857142858,78.21428571428571
Kilinochchi,2014,6,0.07,25.511428571428574,69.82285714285715
Kilinochchi,2014,7,0.0,26.222857142857144,71.49
Kilinochchi,2014,8,5.56,26.842857142857145,77.34142857142857
Kilinochchi,2014,9,8.86,27.304285714285715,73.37857142857142
Kilinochchi,2014,10,2.01,27.624285714285715,73.44857142857143
Kilinochchi,2014,11,0.41000000000000003,27.461428571428574,71.42857142857143
Kilinochchi,2014,12,1.28,28.46857142857143,73.91857142857143
Kilinochchi,2014,13,0.26,28.36285714285714,70.28285714285714
Kilinochchi,2014,14,2.1,29.37,68.48571428571428
Kilinochchi,2014,15,14.84,29.715714285714284,72.36142857142858
Kilinochchi,2014,16,14.290000000000001,29.63,71.09
Kilinochchi,2014,17,10.58,29.881428571428575,74.07000000000001
Kilinochchi,2014,18,79.23,29.080000000000002,77.29857142857144
Kilinochchi,2014,19,77.76,28.595714285714283,83.46428571428571
Kilinochchi,2014,20,1.43,29.381428571428575,82.05285714285715
Kilinochchi,2014,21,2.49,29.27857142857143,81.58
Kilinochchi,2014,22,2.96,29.52,81.53714285714285
Kilinochchi,2014,23,6.67,29.77285714285714,77.50857142857144
Kilinochchi,2014,24,3.2899999999999996,29.702857142857145,77.34142857142857
Kilinochchi,2014,25,1.62,29.654285714285713,76.46285714285715
Kilinochchi,2014,26,1.21,29.46857142857143,76.61142857142856
Kilinochchi,2014,27,7.15,29.24285714285714,76.46428571428571
Kilinochchi,2014,28,4.43,29.455714285714286,72.84714285714286
Kilinochchi,2014,29,2.46,29.322857142857142,74.27
Kilinochchi,2014,30,2.04,29.599999999999998,72.45714285714286
Kilinochchi,2014,31,4.75,29.332857142857144,73.7
Kilinochchi,2014,32,12.52,29.197142857142858,72.54142857142857
Kilinochchi,2014,33,49.32,28.024285714285718,77.62285714285714
Kilinochchi,2014,34,33.59,28.352857142857143,78.03571428571429
Kilinochchi,2014,35,5.03,28.521428571428572,77.2057142857143
Kilinochchi,2014,36,12.930000000000001,28.352857142857143,78.47
Kilinochchi,2014,37,4.44,28.74142857142857,76.36428571428571
Kilinochchi,2014,38,4.44,28.927142857142858,76.49714285714286
Kilinochchi,2014,39,49.959999999999994,28.84857142857143,76.4542857142857
Kilinochchi,2014,40,35.04,28.34857142857143,78.0457142857143
Kilinochchi,2014,41,18.1,28.497142857142858,80.95
Kilinochchi,2014,42,101.07,27.611428571428572,82.53571428571429
Kilinochchi,2014,43,97.37,27.414285714285715,82.68571428571428
Kilinochchi,2014,44,56.19,27.244285714285716,84.69285714285715
Kilinochchi,2014,45,42.14,27.244285714285716,74.86428571428571
Kilinochchi,2014,46,49.71,27.40857142857143,82.70714285714287
Kilinochchi,2014,47,151.51,27.33285714285714,83.36714285714285
Kilinochchi,2014,48,174.23,26.678571428571427,86.25857142857141
Kilinochchi,2014,49,64.21,26.398571428571426,83.3
Kilinochchi,2014,50,34.49,26.23,87.80428571428571
Kilinochchi,2014,51,146.53,26.518571428571427,86.60714285714286
Kilinochchi,2014,52,165.32,25.92142857142857,86.56714285714285
Kilinochchi,2015,1,22.75,25.868571428571425,85.75571428571428
Kilinochchi,2015,2,0.13999999999999999,25.521428571428572,79.20142857142856
Kilinochchi,2015,3,0.36,25.45,77.75285714285714
Kilinochchi,2015,4,1.62,25.447142857142858,81.17428571428572
Kilinochchi,2015,5,0.96,25.830000000000002,77.80999999999999
Kilinochchi,2015,6,34.07,25.91857142857143,80.83142857142856
Kilinochchi,2015,7,30.279999999999998,26.114285714285717,80.67714285714285
Kilinochchi,2015,8,0.15,26.002857142857145,70.86
Kilinochchi,2015,9,21.29,26.87142857142857,80.92142857142858
Kilinochchi,2015,10,5.81,27.48,78.54714285714286
Kilinochchi,2015,11,15.780000000000001,27.495714285714286,76.82142857142857
Kilinochchi,2015,12,3.33,27.33857142857143,75.40857142857143
Kilinochchi,2015,13,20.52,28.037142857142857,77.87428571428572
Kilinochchi,2015,14,19.46,28.852857142857143,78.26285714285714
Kilinochchi,2015,15,15.24,28.90857142857143,77.51857142857143
Kilinochchi,2015,16,48.31,28.497142857142855,77.06857142857143
Kilinochchi,2015,17,50.34,28.68285714285714,80.13857142857144
Kilinochchi,2015,18,18.599999999999998,28.885714285714283,80.51571428571428
Kilinochchi,2015,19,28.21,29.304285714285715,75.70285714285714
Kilinochchi,2015,20,148.12,28.67571428571429,81.93857142857142
Kilinochchi,2015,21,12.19,28.842857142857145,86.06714285714285
Kilinochchi,2015,22,3.62,28.62714285714286,87.08428571428571
Kilinochchi,2015,23,8.4,28.694285714285716,83.71714285714286
Kilinochchi,2015,24,7.35,28.747142857142855,82.49714285714286
Kilinochchi,2015,25,4.95,28.872857142857146,81.28714285714285
Kilinochchi,2015,26,7.220000000000001,28.875714285714285,80.34857142857143
Kilinochchi,2015,27,2.14,28.86285714285714,81.55714285714285
Kilinochchi,2015,28,0.92,29.02857142857143,78.76
Kilinochchi,2015,29,2.79,29.314285714285713,76.48571428571428
Kilinochchi,2015,30,4.2,28.777142857142856,77.06428571428572
Kilinochchi,2015,31,4.42,28.689999999999998,78.13285714285713
Kilinochchi,2015,32,3.71,28.93857142857143,78.07285714285715
Kilinochchi,2015,33,35.15,29.16,77.72
Kilinochchi,2015,34,25.36,28.78,78.28714285714285
Kilinochchi,2015,35,3.03,29.101428571428574,76.59571428571428
Kilinochchi,2015,36,57.629999999999995,29.045714285714286,78.28714285714285
Kilinochchi,2015,37,9.15,28.147142857142857,79.37857142857142
Kilinochchi,2015,38,2.71,28.967142857142857,78.14714285714285
Kilinochchi,2015,39,26.83,28.562857142857144,78.33714285714287
Kilinochchi,2015,40,56.95,27.92142857142857,82.10714285714286
Kilinochchi,2015,41,22.28,28.35571428571429,81.4057142857143
Kilinochchi,2015,42,44.02,28.295714285714286,79.06285714285715
Kilinochchi,2015,43,32.2,28.354285714285712,79.58857142857143
Kilinochchi,2015,44,189.62,27.31714285714286,83.21857142857142
Kilinochchi,2015,45,137.69,27.154285714285713,83.68142857142857
Kilinochchi,2015,46,230.98000000000002,27.138571428571428,86.03428571428572
Kilinochchi,2015,47,123.7,27.3,87.24714285714286
Kilinochchi,2015,48,44.849999999999994,27.14428571428571,85.37428571428572
Kilinochchi,2015,49,114.69,26.774285714285718,88.65714285714286
Kilinochchi,2015,50,89.74,27.240000000000002,87.06714285714285
Kilinochchi,2015,51,25.44,27.07,81.69857142857143
Kilinochchi,2015,52,29.369999999999997,26.948571428571427,74.79142857142857
Kilinochchi,2015,53,60.19,26.95,80.08857142857143
Kilinochchi,2016,1,31.230000000000004,26.5,80.06285714285715
Kilinochchi,2016,2,0.74,25.84,74.53285714285714
Kilinochchi,2016,3,12.61,26.63714285714286,79.16571428571429
Kilinochchi,2016,4,1.05,26.38,75.02
Kilinochchi,2016,5,0.67,26.50142857142857,73.67857142857143
Kilinochchi,2016,6,0.6,26.607142857142858,77.0657142857143
Kilinochchi,2016,7,8.299999999999999,27.490000000000002,79.17142857142858
Kilinochchi,2016,8,3.84,27.77,77.23857142857142
Kilinochchi,2016,9,0.29,27.759999999999998,77.15714285714286
Kilinochchi,2016,10,0.71,28.142857142857142,75.34857142857143
Kilinochchi,2016,11,0.49,28.30857142857143,72.90571428571428
Kilinochchi,2016,12,0.04,29.212857142857143,69.15
Kilinochchi,2016,13,16.330000000000002,29.495714285714286,74.01142857142858
Kilinochchi,2016,14,9.26,30.095714285714283,72.20571428571428
Kilinochchi,2016,15,3.52,31.107142857142858,71.06714285714285
Kilinochchi,2016,16,3.22,31.101428571428574,71.83714285714287
Kilinochchi,2016,17,4.43,31.025714285714287,70.3442857142857
Kilinochchi,2016,18,28.299999999999997,30.97,71.6
Kilinochchi,2016,19,134.25,29.905714285714286,72.82571428571428
Kilinochchi,2016,20,193.10000000000002,29.27285714285714,84.66428571428571
Kilinochchi,2016,21,4.25,29.305714285714284,84.27142857142857
Kilinochchi,2016,22,8.0,29.174285714285713,81.46142857142857
Kilinochchi,2016,23,6.55,28.74142857142857,83.99142857142859
Kilinochchi,2016,24,5.4799999999999995,28.82,79.88142857142857
Kilinochchi,2016,25,5.74,28.46857142857143,75.68142857142857
Kilinochchi,2016,26,2.96,29.118571428571425,77.8
Kilinochchi,2016,27,3.58,29.240000000000002,76.2
Kilinochchi,2016,28,2.56,28.874285714285715,77.56428571428572
Kilinochchi,2016,29,5.43,28.351428571428574,76.90428571428572
Kilinochchi,2016,30,21.87,28.054285714285715,80.98285714285714
Kilinochchi,2016,31,0.65,29.072857142857142,75.49142857142859
Kilinochchi,2016,32,1.08,29.31142857142857,74.9042857142857
Kilinochchi,2016,33,1.02,29.48,73.55714285714285
Kilinochchi,2016,34,22.78,28.58142857142857,78.62285714285714
Kilinochchi,2016,35,13.82,28.812857142857144,74.80714285714285
Kilinochchi,2016,36,1.99,28.925714285714285,73.03142857142858
Kilinochchi,2016,37,3.24,29.374285714285715,73.58
Kilinochchi,2016,38,3.1999999999999997,29.37142857142857,71.28571428571429
Kilinochchi,2016,39,3.52,29.205714285714286,73.45428571428572
Kilinochchi,2016,40,2.3200000000000003,29.18285714285714,71.01
Kilinochchi,2016,41,4.6,29.24142857142857,69.09142857142857
Kilinochchi,2016,42,22.46,28.625714285714285,71.55
Kilinochchi,2016,43,30.07,28.52857142857143,71.47714285714285
Kilinochchi,2016,44,88.99,27.574285714285715,82.74
Kilinochchi,2016,45,18.16,27.50857142857143,76.05571428571429
Kilinochchi,2016,46,108.42999999999999,27.75714285714286,80.72571428571429
Kilinochchi,2016,47,23.68,27.074285714285715,77.66857142857143
Kilinochchi,2016,48,73.95,25.91857142857143,79.60285714285715
Kilinochchi,2016,49,3.17,26.63571428571429,76.97714285714287
Kilinochchi,2016,50,1.94,26.445714285714285,79.77
Kilinochchi,2016,51,19.7,25.745714285714286,77.49857142857142
Kilinochchi,2016,52,32.75,26.53142857142857,79.52
Kilinochchi,2017,1,1.01,25.65142857142857,72.78142857142858
Kilinochchi,2017,2,0.25,25.43857142857143,69.72
Kilinochchi,2017,3,33.51,25.857142857142858,75.11857142857143
Kilinochchi,2017,4,77.04,26.07428571428571,85.34571428571428
Kilinochchi,2017,5,0.69,25.68857142857143,70.68857142857142
Kilinochchi,2017,6,0.15000000000000002,25.568571428571428,66.48428571428572
Kilinochchi,2017,7,19.21,26.534285714285716,72.86
Kilinochchi,2017,8,0.30000000000000004,26.374285714285715,75.98142857142857
Kilinochchi,2017,9,48.519999999999996,26.99857142857143,80.42714285714285
Kilinochchi,2017,10,27.27,27.965714285714284,80.63571428571429
Kilinochchi,2017,11,30.38,27.672857142857143,77.81142857142856
Kilinochchi,2017,12,5.01,27.591428571428573,71.51714285714286
Kilinochchi,2017,13,2.95,28.677142857142858,74.75285714285714
Kilinochchi,2017,14,2.14,29.374285714285715,73.82428571428571
Kilinochchi,2017,15,20.150000000000002,29.752857142857145,73.89142857142858
Kilinochchi,2017,16,0.06,30.358571428571427,72.96428571428571
Kilinochchi,2017,17,0.86,30.18,73.22428571428573
Kilinochchi,2017,18,22.0,30.148571428571426,71.86
Kilinochchi,2017,19,25.06,30.111428571428572,74.82142857142857
Kilinochchi,2017,20,3.0,30.214285714285715,77.29285714285713
Kilinochchi,2017,21,31.23,29.774285714285718,78.18571428571428
Kilinochchi,2017,22,4.44,29.599999999999998,75.66285714285713
Kilinochchi,2017,23,9.9,29.389999999999997,77.09
Kilinochchi,2017,24,1.93,29.487142857142857,76.85285714285715
Kilinochchi,2017,25,2.64,29.268571428571427,75.57428571428571
Kilinochchi,2017,26,6.48,29.325714285714287,74.38571428571429
Kilinochchi,2017,27,12.129999999999999,29.485714285714288,71.70857142857143
Kilinochchi,2017,28,5.49,29.367142857142856,73.05428571428571
Kilinochchi,2017,29,1.87,29.544285714285714,73.67428571428572
Kilinochchi,2017,30,6.98,30.065714285714286,72.66571428571429
Kilinochchi,2017,31,8.61,29.55857142857143,75.99857142857142
Kilinochchi,2017,32,65.02,28.78,77.93571428571428
Kilinochchi,2017,33,16.330000000000002,28.482857142857142,78.51
Kilinochchi,2017,34,10.61,28.717142857142857,79.25857142857144
Kilinochchi,2017,35,30.56,28.802857142857142,79.03714285714285
Kilinochchi,2017,36,16.3,28.407142857142855,79.70857142857143
Kilinochchi,2017,37,14.6,28.40142857142857,80.14142857142858
Kilinochchi,2017,38,2.2800000000000002,28.705714285714286,77.68571428571428
Kilinochchi,2017,39,12.08,28.62857142857143,78.41428571428571
Kilinochchi,2017,40,7.22,28.845714285714287,77.66285714285713
Kilinochchi,2017,41,40.11,28.532857142857143,78.16285714285713
Kilinochchi,2017,42,10.57,29.03857142857143,76.26142857142858
Kilinochchi,2017,43,60.1,28.172857142857143,79.88285714285713
Kilinochchi,2017,44,165.51999999999998,27.12142857142857,86.32142857142857
Kilinochchi,2017,45,26.45,27.16142857142857,85.63285714285713
Kilinochchi,2017,46,24.77,27.325714285714287,82.52142857142857
Kilinochchi,2017,47,46.82,27.485714285714288,82.47142857142856
Kilinochchi,2017,48,82.49,27.102857142857143,85.61
Kilinochchi,2017,49,3.5599999999999996,26.738571428571426,78.06857142857143
Kilinochchi,2017,50,18.0,26.931428571428572,80.73714285714286
Kilinochchi,2017,51,47.88,26.59714285714286,77.12571428571428
Kilinochchi,2017,52,8.66,25.987142857142857,77.33571428571429
Kilinochchi,2018,1,0.07,25.542857142857144,74.25571428571428
Kilinochchi,2018,2,23.53,25.87857142857143,83.33142857142857
Kilinochchi,2018,3,0.18,25.407142857142855,73.31142857142856
Kilinochchi,2018,4,0.07,25.574285714285715,74.23714285714286
Kilinochchi,2018,5,2.2199999999999998,25.602857142857143,74.46000000000001
Kilinochchi,2018,6,6.72,26.377142857142854,79.67428571428572
Kilinochchi,2018,7,0.99,26.451428571428572,74.76428571428572
Kilinochchi,2018,8,2.6199999999999997,26.102857142857143,72.92285714285714
Kilinochchi,2018,9,17.95,27.174285714285713,76.55285714285715
Kilinochchi,2018,10,1.45,27.324285714285715,74.47571428571428
Kilinochchi,2018,11,38.86,27.919999999999998,78.82142857142857
Kilinochchi,2018,12,0.09000000000000001,28.271428571428572,69.95857142857143
Kilinochchi,2018,13,8.21,28.99285714285714,76.00857142857141
Kilinochchi,2018,14,7.21,28.854285714285712,75.34714285714286
Kilinochchi,2018,15,30.36,28.69,79.16142857142857
Kilinochchi,2018,16,7.87,29.90285714285714,73.43142857142857
Kilinochchi,2018,17,8.01,30.099999999999998,73.54285714285713
Kilinochchi,2018,18,66.65,29.96,77.11428571428571
Kilinochchi,2018,19,29.39,29.301428571428573,77.74857142857142
Kilinochchi,2018,20,28.33,29.108571428571427,78.84857142857143
Kilinochchi,2018,21,71.41,28.665714285714284,81.62
Kilinochchi,2018,22,5.33,29.03,83.17142857142858
Kilinochchi,2018,23,13.780000000000001,28.861428571428572,83.54285714285716
Kilinochchi,2018,24,3.1900000000000004,28.877142857142854,79.75
Kilinochchi,2018,25,2.46,28.745714285714286,78.88571428571429
Kilinochchi,2018,26,12.33,28.785714285714285,75.51571428571428
Kilinochchi,2018,27,10.15,28.830000000000002,77.74857142857142
Kilinochchi,2018,28,3.96,28.74857142857143,77.11
Kilinochchi,2018,29,1.89,29.035714285714285,74.49571428571429
Kilinochchi,2018,30,2.55,29.21,75.25999999999999
Kilinochchi,2018,31,4.74,28.62,76.48142857142857
Kilinochchi,2018,32,5.83,28.78142857142857,74.96000000000001
Kilinochchi,2018,33,3.87,28.787142857142857,74.37714285714286
Kilinochchi,2018,34,15.809999999999999,28.665714285714284,74.92714285714285
Kilinochchi,2018,35,14.75,28.294285714285714,77.79857142857144
Kilinochchi,2018,36,3.0000000000000004,28.65285714285714,73.17142857142858
Kilinochchi,2018,37,3.97,29.368571428571425,68.75428571428571
Kilinochchi,2018,38,6.8,28.978571428571428,73.80571428571429
Kilinochchi,2018,39,27.98,28.384285714285713,77.94142857142857
Kilinochchi,2018,40,63.77,27.955714285714286,82.51
Kilinochchi,2018,41,47.19,28.077142857142857,78.8
Kilinochchi,2018,42,66.68,27.818571428571428,77.76285714285714
Kilinochchi,2018,43,35.3,27.87,81.58714285714287
Kilinochchi,2018,44,108.97,27.465714285714284,83.38714285714286
Kilinochchi,2018,45,64.11,27.437142857142856,81.48571428571428
Kilinochchi,2018,46,28.83,27.197142857142858,78.61571428571428
Kilinochchi,2018,47,68.89,27.017142857142858,86.04714285714286
Kilinochchi,2018,48,9.78,26.798571428571428,79.22857142857143
Kilinochchi,2018,49,47.879999999999995,27.165714285714284,82.74857142857142
Kilinochchi,2018,50,6.99,26.527142857142856,80.26142857142858
Kilinochchi,2018,51,38.02,26.307142857142857,82.87
Kilinochchi,2018,52,20.67,26.294285714285714,80.42142857142858
Kilinochchi,2019,1,0.72,25.254285714285714,72.5957142857143
Kilinochchi,2019,2,3.14,25.54714285714286,78.22571428571429
Kilinochchi,2019,3,0.73,25.490000000000002,73.2057142857143
Kilinochchi,2019,4,0.21,26.045714285714286,78.12857142857142
Kilinochchi,2019,5,4.47,26.162857142857145,76.62428571428572
Kilinochchi,2019,6,42.75,26.874285714285715,79.43714285714285
Kilinochchi,2019,7,1.94,27.37,77.27857142857144
Kilinochchi,2019,8,2.3200000000000003,27.297142857142855,74.22142857142856
Kilinochchi,2019,9,0.3,27.66,76.49000000000001
Kilinochchi,2019,10,1.3,28.564285714285713,74.69857142857143
Kilinochchi,2019,11,0.42000000000000004,27.885714285714283,73.5257142857143
Kilinochchi,2019,12,0.86,28.73857142857143,72.81
Kilinochchi,2019,13,0.0,29.16857142857143,65.33142857142857
Kilinochchi,2019,14,0.05,29.73857142857143,69.03857142857143
Kilinochchi,2019,15,2.0100000000000002,30.455714285714286,68.94571428571429
Kilinochchi,2019,16,21.52,30.444285714285716,68.95
Kilinochchi,2019,17,15.44,30.231428571428573,71.27142857142857
Kilinochchi,2019,18,9.54,30.452857142857145,74.96000000000001
Kilinochchi,2019,19,0.77,30.72,70.71142857142857
Kilinochchi,2019,20,3.05,30.731428571428573,73.90285714285714
Kilinochchi,2019,21,2.4,30.385714285714283,74.46714285714286
Kilinochchi,2019,22,1.71,30.874285714285715,72.47714285714287
Kilinochchi,2019,23,4.75,30.322857142857142,74.77428571428571
Kilinochchi,2019,24,8.07,30.27,75.30142857142857
Kilinochchi,2019,25,1.55,30.16714285714286,73.69142857142857
Kilinochchi,2019,26,2.27,30.13,73.34142857142857
Kilinochchi,2019,27,1.1700000000000002,29.768571428571427,75.32000000000001
Kilinochchi,2019,28,5.4,29.68857142857143,72.50142857142858
Kilinochchi,2019,29,6.25,29.37,73.54714285714286
Kilinochchi,2019,30,26.46,29.30857142857143,73.48571428571428
Kilinochchi,2019,31,8.120000000000001,28.915714285714284,77.70714285714287
Kilinochchi,2019,32,14.34,28.95,76.17714285714285
Kilinochchi,2019,33,46.32,28.834285714285716,75.51857142857143
Kilinochchi,2019,34,31.42,28.521428571428572,76.90714285714286
Kilinochchi,2019,35,10.99,28.672857142857143,76.02857142857144
Kilinochchi,2019,36,4.9399999999999995,28.860000000000003,78.39714285714285
Kilinochchi,2019,37,60.23,28.635714285714283,78.22
Kilinochchi,2019,38,46.07,28.267142857142858,80.85571428571428
Kilinochchi,2019,39,44.58,27.877142857142854,80.74714285714286
Kilinochchi,2019,40,27.64,28.155714285714286,78.24428571428572
Kilinochchi,2019,41,42.7,28.43,76.95714285714287
Kilinochchi,2019,42,113.17999999999999,27.608571428571427,83.63
Kilinochchi,2019,43,103.73,27.09714285714286,83.11571428571428
Kilinochchi,2019,44,126.49,27.32857142857143,82.50571428571428
Kilinochchi,2019,45,9.18,28.05857142857143,81.14571428571428
Kilinochchi,2019,46,33.730000000000004,27.565714285714286,82.19000000000001
Kilinochchi,2019,47,41.86,27.93857142857143,81.27285714285713
Kilinochchi,2019,48,174.17,28.00142857142857,82.41428571428571
Kilinochchi,2019,49,147.06,27.384285714285713,81.27571428571427
Kilinochchi,2019,50,43.02,26.93,81.75285714285714
Kilinochchi,2019,51,23.169999999999998,27.214285714285715,81.23571428571428
Kilinochchi,2019,52,41.9,26.71142857142857,78.69285714285715
Kilinochchi,2020,1,2.29,27.048571428571428,83.07714285714285
Kilinochchi,2020,2,7.2700000000000005,26.692857142857143,74.34571428571428
Kilinochchi,2020,3,10.48,26.28857142857143,75.33714285714287
Kilinochchi,2020,4,3.5500000000000003,26.79,77.93571428571428
Kilinochchi,2020,5,0.08,26.552857142857142,73.57571428571428
Kilinochchi,2020,6,0.12,26.712857142857143,73.02428571428571
Kilinochchi,2020,7,0.15000000000000002,26.96142857142857,74.55
Kilinochchi,2020,8,12.97,26.91142857142857,74.80428571428571
Kilinochchi,2020,9,0.32,27.351428571428574,74.79142857142857
Kilinochchi,2020,10,2.94,27.607142857142858,73.50714285714285
Kilinochchi,2020,11,0.18,27.72142857142857,73.63
Kilinochchi,2020,12,1.1,28.57857142857143,74.43285714285715
Kilinochchi,2020,13,0.6,28.46142857142857,71.40285714285714
Kilinochchi,2020,14,2.38,28.868571428571432,73.37571428571428
Kilinochchi,2020,15,6.57,29.655714285714286,71.42285714285714
Kilinochchi,2020,16,9.43,29.849999999999998,72.84857142857143
Kilinochchi,2020,17,21.13,30.419999999999998,72.97428571428571
Kilinochchi,2020,18,14.049999999999999,30.275714285714287,73.89428571428572
Kilinochchi,2020,19,49.28,30.357142857142858,73.2942857142857
Kilinochchi,2020,20,33.26,30.042857142857144,76.21714285714286
Kilinochchi,2020,21,9.0,30.014285714285712,77.03571428571429
Kilinochchi,2020,22,2.64,30.011428571428574,78.62857142857142
Kilinochchi,2020,23,6.5,29.53142857142857,76.76571428571428
Kilinochchi,2020,24,5.04,29.80857142857143,74.54285714285713
Kilinochchi,2020,25,7.48,29.849999999999998,75.05714285714285
Kilinochchi,2020,26,23.55,29.077142857142857,75.26571428571428
Kilinochchi,2020,27,5.62,29.03,77.70285714285714
Kilinochchi,2020,28,32.66,28.75857142857143,77.77857142857144
Kilinochchi,2020,29,30.33,28.614285714285717,79.31285714285715
Kilinochchi,2020,30,13.97,28.312857142857144,78.69000000000001
Kilinochchi,2020,31,45.81,28.189999999999998,79.34142857142857
Kilinochchi,2020,32,21.009999999999998,28.55,77.06285714285715
Kilinochchi,2020,33,1.7,28.562857142857144,78.62428571428572
Kilinochchi,2020,34,2.75,28.965714285714284,78.10714285714286
