district,year,week,cases,rainfall_mm,temp_avg_c,humidity_pct
Ampara,2021,3,1,27.89,26.58428571428572,82.94857142857143
Ampara,2021,43,1,195.91,27.255714285714284,82.52285714285713
Ampara,2021,45,1,304.0,27.307142857142857,82.57714285714285
Ampara,2021,46,2,53.42,27.624285714285715,79.61857142857143
Ampara,2022,4,3,6.02,26.172857142857143,77.99142857142856
Ampara,2022,6,3,75.96000000000001,26.48,83.93142857142857
Ampara,2022,7,1,49.74,26.55,81.11285714285714
Ampara,2022,8,1,42.95,27.204285714285717,80.94428571428571
Ampara,2022,9,1,88.97,27.08857142857143,82.42999999999999
Ampara,2022,10,2,14.93,27.288571428571423,81.4157142857143
Ampara,2022,12,1,6.93,28.17571428571429,80.30714285714285
Ampara,2022,13,2,8.91,28.147142857142857,79.97571428571428
Ampara,2022,14,1,102.32,27.965714285714284,78.8157142857143
Ampara,2022,15,2,86.02,28.492857142857144,81.33714285714287
Ampara,2022,16,3,32.29,28.574285714285715,81.14857142857143
Ampara,2022,17,2,43.13,28.81,80.34714285714287
Ampara,2022,18,3,42.25,29.41,78.07714285714285
Ampara,2022,21,2,37.58,28.785714285714285,81.00142857142858
Ampara,2022,23,4,13.94,28.360000000000003,80.41
Ampara,2022,25,6,9.79,28.344285714285714,78.53142857142858
Ampara,2022,26,4,8.19,28.535714285714285,79.05714285714285
Ampara,2022,27,5,9.97,28.06714285714286,77.0942857142857
Ampara,2022,29,4,23.01,28.59142857142857,77.25285714285714
Ampara,2022,30,7,53.64,27.837142857142855,77.88285714285713
Ampara,2022,37,1,0.8300000000000001,28.34,76.83
Ampara,2022,38,1,1.29,28.78428571428572,74.21714285714286
Ampara,2022,39,1,14.94,28.717142857142857,74.02142857142857
Ampara,2022,40,2,28.96,28.360000000000003,73.80857142857144
Ampara,2022,41,3,114.46,27.857142857142858,79.19714285714285
Ampara,2022,42,2,67.47,27.49571428571429,81.21000000000001
Ampara,2022,43,1,43.68,27.665714285714284,75.95142857142856
Ampara,2022,44,1,72.02,26.904285714285717,83.36428571428571
Ampara,2022,47,4,2.02,26.935714285714287,78.25
Ampara,2022,48,4,37.58,26.842857142857145,80.50571428571428
Ampara,2022,49,5,75.47,25.964285714285715,83.35857142857142
Ampara,2022,50,13,65.55,26.5,82.55999999999999
Ampara,2022,51,7,211.02,26.43285714285714,90.50428571428571
Ampara,2022,52,5,13.04,26.18857142857143,81.73571428571428
Ampara,2023,1,7,30.74,26.297142857142852,82.0657142857143
Ampara,2023,3,7,21.24,25.93428571428572,78.47142857142856
Ampara,2023,4,8,72.75,25.872857142857143,82.02857142857144
Ampara,2023,5,4,46.76,26.375714285714285,86.98285714285714
Ampara,2023,6,3,13.76,26.23,81.03142857142858
Ampara,2023,7,2,23.11,25.961428571428574,79.36714285714285
Ampara,2023,9,1,33.39,27.174285714285716,79.66
Ampara,2023,10,1,21.77,27.16857142857143,81.82714285714285
Ampara,2023,11,2,13.3,27.517142857142854,81.55571428571429
Ampara,2023,12,1,16.77,28.10142857142857,77.82142857142857
Ampara,2023,13,2,19.98,28.24571428571429,75.62285714285714
Ampara,2023,14,5,17.34,28.504285714285714,76.2942857142857
Ampara,2023,16,5,10.07,29.69,75.22714285714287
Ampara,2023,17,7,48.8,29.337142857142855,76.26571428571428
Ampara,2023,18,1,111.57,28.05,80.55142857142857
Ampara,2023,19,2,67.27,28.66,79.92428571428572
Ampara,2023,21,7,6.25,29.54,77.14571428571428
Ampara,2023,22,4,19.3,29.71857142857143,77.46714285714286
Ampara,2023,23,2,9.43,29.59714285714286,77.48428571428572
Ampara,2023,24,8,31.72,29.35142857142857,77.28857142857143
Ampara,2023,25,5,7.84,29.095714285714287,78.98142857142857
Ampara,2023,26,7,42.5,28.807142857142857,77.43142857142857
Ampara,2023,27,9,12.95,28.505714285714284,76.13571428571429
Ampara,2023,28,6,9.57,29.307142857142857,76.25857142857141
Ampara,2023,29,3,2.11,29.41857142857143,71.64571428571428
Ampara,2023,30,5,2.97,29.684285714285718,71.48857142857143
Ampara,2023,32,2,13.77,29.56714285714286,73.80571428571429
Ampara,2023,33,3,0.31,29.768571428571427,69.20571428571428
Ampara,2023,34,3,5.470000000000001,29.504285714285714,74.08857142857143
Ampara,2023,37,2,35.66,28.482857142857146,78.60285714285715
Ampara,2023,38,1,69.12,28.082857142857144,81.45714285714287
Ampara,2023,39,2,67.51,28.12142857142857,81.60285714285715
Ampara,2023,41,3,129.03,27.685714285714287,83.25142857142858
Ampara,2023,42,3,160.79,27.41142857142857,82.08714285714287
Ampara,2023,43,1,29.12,27.50714285714286,79.54142857142857
Ampara,2023,44,1,76.25,27.43,82.3157142857143
Ampara,2023,45,4,55.59,27.527142857142856,81.3442857142857
Ampara,2023,46,2,81.35,27.624285714285715,85.59142857142857
Ampara,2023,47,2,36.42,27.86428571428572,81.20857142857143
Ampara,2023,48,7,183.27,27.39,88.26285714285714
Ampara,2023,49,6,72.01,27.49857142857143,88.0442857142857
Ampara,2023,50,1,184.17,27.46,87.08714285714287
Ampara,2023,51,4,34.85,27.40428571428572,83.88428571428572
Ampara,2024,1,8,99.22,27.285714285714285,84.36
Ampara,2024,2,3,92.35,26.89,83.2
Ampara,2024,3,3,33.94,26.702857142857145,80.89142857142858
Ampara,2024,4,3,5.529999999999999,26.915714285714284,75.44571428571429
Ampara,2024,6,2,1.99,26.94428571428572,78.35714285714286
Ampara,2024,7,9,6.67,27.562857142857144,81.26714285714286
Ampara,2024,8,1,4.7,27.755714285714284,79.87428571428572
Ampara,2024,9,3,8.84,27.74428571428572,80.48285714285714
Ampara,2024,10,3,2.4,27.367142857142856,76.96000000000001
Ampara,2024,11,3,1.33,27.97142857142857,75.05142857142857
Ampara,2024,12,2,23.3,28.382857142857144,78.89142857142858
Ampara,2024,13,5,6.9,28.754285714285714,77.05428571428571
Ampara,2024,14,4,7.68,29.532857142857143,75.85000000000001
Ampara,2024,15,24,19.75,29.425714285714285,77.40714285714286
Ampara,2024,16,13,5.37,29.854285714285712,78.16142857142857
Ampara,2024,17,7,9.51,30.10142857142857,75.14714285714285
Ampara,2024,18,2,35.64,30.514285714285712,78.05285714285715
Ampara,2024,19,4,24.28,30.267142857142854,77.72
Ampara,2024,20,4,99.41,28.962857142857143,81.96142857142857
Ampara,2024,21,12,43.52,29.662857142857145,80.14714285714285
Ampara,2024,22,9,19.32,29.72714285714286,77.96857142857142
Ampara,2024,23,6,15.739999999999998,29.184285714285718,80.94857142857143
Ampara,2024,24,9,7.66,29.731428571428573,76.33428571428571
Ampara,2024,25,5,19.3,29.787142857142857,74.11857142857143
Ampara,2024,27,6,19.35,29.52285714285714,75.02142857142857
Ampara,2024,28,8,10.88,29.678571428571427,72.55714285714285
Ampara,2024,29,4,0.49,29.804285714285715,70.0
Ampara,2024,30,11,3.08,30.185714285714287,69.13571428571429
Ampara,2024,31,3,10.93,29.947142857142858,70.13857142857144
Ampara,2024,32,3,26.58,29.778571428571432,71.63857142857142
Ampara,2024,33,1,38.83,29.072857142857146,80.78428571428572
Ampara,2024,34,1,17.6,28.877142857142854,76.76571428571428
Ampara,2024,35,3,10.05,29.575714285714287,72.07857142857144
Ampara,2024,37,1,7.05,30.07857142857143,71.36
Ampara,2024,38,4,2.45,30.13714285714286,69.84714285714286
Ampara,2024,39,4,23.01,29.602857142857143,74.11
Ampara,2024,40,4,32.53,28.86285714285714,78.2957142857143
Ampara,2024,42,5,35.27,28.325714285714287,78.85857142857142
Ampara,2024,43,1,38.16,28.6,78.82285714285715
Ampara,2024,44,5,44.65,28.301428571428573,81.32857142857142
Ampara,2024,45,6,43.36,28.017142857142854,81.30999999999999
Ampara,2024,46,8,33.09,27.83428571428572,83.39428571428572
Ampara,2024,47,3,79.18,27.65,84.19428571428571
Ampara,2024,48,4,239.04,27.21857142857143,88.12142857142858
Ampara,2024,49,5,14.23,27.428571428571427,80.79142857142857
Ampara,2024,50,6,40.14,27.14428571428571,84.34
Ampara,2024,51,13,56.18,27.032857142857143,88.2957142857143
Ampara,2024,52,6,9.32,26.93,82.25571428571428
Anuradhapura,2021,1,6,89.00999999999999,24.954285714285717,92.51142857142858
Anuradhapura,2021,2,3,119.28,24.75714285714286,92.92285714285715
Anuradhapura,2021,3,3,6.03,24.544285714285717,89.13857142857144
Anuradhapura,2021,43,1,165.81,25.81714285714286,88.29571428571428
Anuradhapura,2021,44,1,109.91,25.504285714285714,90.63571428571429
Anuradhapura,2021,45,2,156.70000000000002,25.032857142857143,92.7042857142857
Anuradhapura,2021,46,2,40.95,25.512857142857143,90.83714285714288
Anuradhapura,2021,47,1,183.96,25.237142857142857,92.69714285714284
Anuradhapura,2021,49,2,22.32,25.478571428571428,88.36714285714287
Anuradhapura,2021,50,3,54.81,24.91142857142857,90.56428571428572
Anuradhapura,2021,51,4,1.58,23.69142857142857,85.46857142857142
Anuradhapura,2022,4,3,5.59,24.325714285714287,85.52142857142857
Anuradhapura,2022,5,5,0.18,23.85142857142857,83.33428571428571
Anuradhapura,2022,6,1,79.8,24.544285714285717,86.37
Anuradhapura,2022,7,6,11.19,24.49,85.14571428571428
Anuradhapura,2022,8,5,30.6,25.215714285714284,84.79142857142857
Anuradhapura,2022,9,6,14.28,25.26,85.15714285714286
Anuradhapura,2022,10,3,0.22,25.917142857142856,83.67285714285715
Anuradhapura,2022,11,11,6.9,26.767142857142854,78.72857142857143
Anuradhapura,2022,12,4,21.92,27.708571428571428,80.23714285714286
Anuradhapura,2022,13,5,17.9,28.138571428571428,78.02428571428571
Anuradhapura,2022,14,13,93.9,27.00714285714286,82.06714285714285
Anuradhapura,2022,15,6,107.86,26.624285714285715,88.74571428571429
Anuradhapura,2022,16,12,47.3,26.96,87.14857142857143
Anuradhapura,2022,17,10,28.17,27.575714285714287,85.37714285714286
Anuradhapura,2022,18,5,8.959999999999999,27.42142857142857,88.23714285714286
Anuradhapura,2022,19,13,4.08,27.232857142857146,85.1842857142857
Anuradhapura,2022,21,1,18.94,26.875714285714285,86.95
Anuradhapura,2022,22,3,2.81,26.958571428571428,83.78999999999999
Anuradhapura,2022,23,24,1.5,26.96142857142857,82.66285714285713
Anuradhapura,2022,24,17,36.79,26.795714285714286,83.29571428571428
Anuradhapura,2022,25,18,1.43,27.255714285714284,79.82000000000001
Anuradhapura,2022,26,10,1.52,28.07,76.42714285714285
Anuradhapura,2022,27,11,2.76,27.58857142857143,73.98285714285714
Anuradhapura,2022,28,16,7.62,27.577142857142857,74.70428571428572
Anuradhapura,2022,29,16,49.88,27.26571428571429,80.88
Anuradhapura,2022,30,10,48.14,26.954285714285717,80.24285714285715
Anuradhapura,2022,31,3,11.67,26.87,79.10857142857142
Anuradhapura,2022,32,6,0.21,27.987142857142857,73.76857142857143
Anuradhapura,2022,33,7,12.83,28.087142857142855,75.52571428571427
Anuradhapura,2022,34,3,32.34,26.577142857142857,80.08428571428571
Anuradhapura,2022,35,5,42.65,26.38,82.98285714285714
Anuradhapura,2022,36,7,20.78,26.75857142857143,79.92428571428572
Anuradhapura,2022,37,3,0.02,27.71142857142857,74.63857142857144
Anuradhapura,2022,38,2,2.3800000000000003,28.21142857142857,71.05428571428571
Anuradhapura,2022,40,4,12.87,27.618571428571432,73.58571428571429
Anuradhapura,2022,41,2,72.82,27.074285714285715,81.27571428571427
Anuradhapura,2022,42,3,73.84,25.83428571428572,86.47
Anuradhapura,2022,43,7,53.51,25.74571428571429,83.20142857142856
Anuradhapura,2022,44,6,111.05,25.52285714285714,89.3442857142857
Anuradhapura,2022,45,6,104.67,24.981428571428573,90.14428571428572
Anuradhapura,2022,46,11,16.84,24.72,87.29285714285713
Anuradhapura,2022,47,2,1.98,24.962857142857143,84.74714285714286
Anuradhapura,2022,48,13,47.59,25.222857142857144,87.27857142857144
Anuradhapura,2022,49,7,71.85,23.93285714285714,88.07428571428571
Anuradhapura,2022,50,11,7.82,24.814285714285717,86.48
Anuradhapura,2022,51,7,156.82999999999998,24.974285714285717,92.93142857142855
Anuradhapura,2022,52,11,7.390000000000001,24.455714285714286,88.56428571428572
Anuradhapura,2023,1,21,59.8,23.95142857142857,87.57714285714285
Anuradhapura,2023,3,15,9.6,23.464285714285715,84.60428571428572
Anuradhapura,2023,4,9,32.72,23.85142857142857,87.24285714285715
Anuradhapura,2023,5,32,168.48,24.641428571428573,90.86428571428571
Anuradhapura,2023,6,15,3.6,24.10571428571429,86.61285714285714
Anuradhapura,2023,7,2,3.34,23.395714285714284,85.22857142857143
Anuradhapura,2023,8,11,2.92,23.77857142857143,82.91142857142857
Anuradhapura,2023,9,7,21.67,25.198571428571427,84.46714285714286
Anuradhapura,2023,10,6,5.28,25.58285714285714,85.69571428571429
Anuradhapura,2023,11,8,28.6,26.15714285714285,84.88428571428572
Anuradhapura,2023,12,7,42.31,26.97571428571429,82.95428571428572
Anuradhapura,2023,13,9,10.22,27.03142857142857,79.39999999999999
Anuradhapura,2023,14,5,34.86,26.922857142857143,82.47571428571429
Anuradhapura,2023,15,5,11.43,27.73857142857143,77.95142857142856
Anuradhapura,2023,16,6,9.2,28.37,77.01285714285714
Anuradhapura,2023,17,7,35.18,28.045714285714286,79.63857142857144
Anuradhapura,2023,18,5,141.29,26.187142857142856,89.80999999999999
Anuradhapura,2023,19,9,12.35,26.93285714285714,84.96285714285715
Anuradhapura,2023,20,6,2.97,27.65428571428572,87.25571428571428
Anuradhapura,2023,21,12,1.06,27.77142857142857,84.66142857142857
Anuradhapura,2023,23,5,0.71,28.17,80.42
Anuradhapura,2023,24,13,13.7,28.30857142857143,78.78428571428572
Anuradhapura,2023,25,18,2.89,28.174285714285716,77.57285714285715
Anuradhapura,2023,26,29,2.65,27.854285714285712,76.99857142857142
Anuradhapura,2023,36,6,14.98,28.548571428571428,71.53428571428572
Anuradhapura,2023,37,4,7.99,28.50142857142857,70.71000000000001
Anuradhapura,2023,38,2,21.08,27.99142857142857,74.70571428571428
Anuradhapura,2023,41,2,131.13,26.99,83.33571428571429
Anuradhapura,2023,43,11,49.96,26.36285714285714,84.53999999999999
Badulla,2021,1,6,75.53999999999999,23.22714285714286,93.04142857142855
Badulla,2021,2,11,118.61,22.87,94.22857142857144
Badulla,2021,3,7,18.69,23.135714285714283,91.28
Badulla,2021,44,6,100.41,24.185714285714287,87.96000000000001
Badulla,2021,45,3,175.92,23.81714285714286,89.60000000000001
Badulla,2021,46,6,57.71,24.292857142857144,86.7957142857143
Badulla,2021,47,7,213.16,23.41,92.4557142857143
Badulla,2021,49,8,30.45,23.62714285714286,91.31857142857145
Badulla,2021,50,7,89.04,23.04142857142857,93.89428571428572
Badulla,2021,51,9,4.08,22.184285714285718,89.21714285714286
Badulla,2022,4,1,5.48,22.434285714285718,86.84
Badulla,2022,5,3,4.680000000000001,22.28142857142857,86.67285714285715
Badulla,2022,6,1,48.92,22.618571428571432,91.01285714285714
Badulla,2022,8,1,81.48,23.59857142857143,89.14428571428572
Badulla,2022,10,2,22.14,23.592857142857145,89.62142857142858
Badulla,2022,11,7,26.23,24.90428571428572,84.35714285714286
Badulla,2022,12,3,10.12,25.312857142857144,84.81142857142856
Badulla,2022,13,3,28.94,25.26142857142857,86.10571428571428
Badulla,2022,14,5,190.4,25.01,85.72571428571429
Badulla,2022,15,3,99.55,25.56,86.52714285714286
Badulla,2022,16,7,50.95,25.775714285714287,85.37
Badulla,2022,17,8,68.03,25.75142857142857,85.7042857142857
Badulla,2022,18,2,28.45,26.22571428571428,82.42571428571429
Badulla,2022,19,3,54.87,25.18142857142857,87.19142857142857
Badulla,2022,21,5,60.78,25.08142857142857,88.07571428571428
Badulla,2022,22,4,43.71,24.65142857142857,88.11428571428573
Badulla,2022,23,15,15.27,24.685714285714287,87.09142857142857
Badulla,2022,24,12,35.47,24.61428571428572,87.56285714285714
Badulla,2022,25,26,15.75,24.55142857142857,86.16857142857144
Badulla,2022,26,11,10.31,24.854285714285712,84.81142857142856
Badulla,2022,27,12,7.689999999999999,24.027142857142856,82.92
Badulla,2022,28,12,7.72,24.512857142857143,81.94857142857143
Badulla,2022,29,10,32.46,25.15714285714285,83.63571428571429
Badulla,2022,30,15,83.04,24.827142857142857,84.18857142857142
Badulla,2022,31,11,55.45,23.988571428571426,83.73714285714287
Badulla,2022,32,3,3.5,24.75,81.31857142857143
Badulla,2022,33,7,11.6,25.195714285714285,82.81285714285715
Badulla,2022,34,4,38.57,24.464285714285715,83.74
Badulla,2022,35,3,161.08,24.06142857142857,87.57714285714285
Badulla,2022,36,5,23.46,24.45,85.40142857142857
Badulla,2022,37,1,0.26,25.017142857142854,82.82428571428571
Badulla,2022,38,4,3.57,24.957142857142856,80.98285714285714
Badulla,2022,39,11,25.73,24.674285714285716,82.34
Badulla,2022,40,16,22.48,24.55857142857143,81.86
Badulla,2022,41,11,147.32999999999998,24.868571428571432,85.57142857142857
Badulla,2022,42,24,74.53999999999999,24.24714285714285,85.99857142857142
Badulla,2022,43,36,52.73,24.297142857142852,85.01428571428572
Badulla,2022,44,25,150.54,23.95142857142857,89.59857142857143
Badulla,2022,45,38,128.16,23.572857142857146,90.02714285714286
Badulla,2022,46,49,71.14,22.61142857142857,90.75571428571428
Badulla,2022,47,50,14.63,23.874285714285715,85.06714285714285
Badulla,2022,48,48,38.45,23.00714285714286,89.89714285714285
Badulla,2022,49,31,53.77,22.18,88.78857142857143
Badulla,2022,50,79,53.28,22.814285714285717,89.72857142857143
Badulla,2022,51,57,204.73,23.435714285714287,93.25857142857144
Badulla,2022,52,41,13.42,22.252857142857145,91.79285714285712
Badulla,2023,1,55,32.26,22.324285714285715,92.35857142857142
Badulla,2023,3,55,32.36,21.79714285714286,89.88857142857144
Badulla,2023,4,25,48.3,21.94857142857143,91.60857142857142
Badulla,2023,5,42,67.07,22.835714285714285,92.86
Badulla,2023,6,12,10.42,22.518571428571427,90.91428571428573
Badulla,2023,7,6,51.99,21.812857142857144,89.13714285714286
Badulla,2023,8,10,24.58,22.375714285714285,88.66
Badulla,2023,9,4,49.88,23.148571428571422,89.7942857142857
Badulla,2023,10,14,26.64,23.55,90.87714285714286
Badulla,2023,11,7,33.89,23.97571428571429,90.02428571428571
Badulla,2023,12,8,22.630000000000003,25.124285714285715,85.02285714285713
Badulla,2023,13,11,18.92,25.06857142857143,82.24571428571429
Badulla,2023,14,7,20.22,24.90571428571429,84.35285714285715
Badulla,2023,15,10,16.509999999999998,25.382857142857144,82.82000000000001
Badulla,2023,16,9,21.17,26.267142857142854,82.21428571428571
Badulla,2023,17,11,69.33,25.45285714285714,85.90571428571427
Badulla,2023,18,8,158.63,24.801428571428573,87.4742857142857
Badulla,2023,19,6,27.65,25.071428571428573,85.98714285714286
Badulla,2023,20,10,27.25,26.324285714285715,85.02428571428571
Badulla,2023,21,16,9.69,26.13714285714286,83.41
Badulla,2023,22,18,42.26,25.97571428571429,84.42428571428572
Badulla,2023,23,19,19.66,25.67,84.87714285714286
Badulla,2023,24,44,21.02,25.415714285714284,85.03142857142858
Badulla,2023,25,42,14.83,25.267142857142854,85.37285714285714
Badulla,2023,26,37,53.83,24.948571428571427,85.50571428571428
Badulla,2023,27,36,31.2,24.735714285714288,83.21285714285715
Badulla,2023,28,28,16.69,25.49142857142857,82.83142857142857
Badulla,2023,29,21,5.69,25.18857142857143,79.76285714285714
Badulla,2023,30,25,5.930000000000001,25.435714285714287,79.73428571428572
Badulla,2023,32,16,21.73,25.891428571428573,79.88714285714286
Badulla,2023,33,20,2.36,26.074285714285715,75.01142857142858
Badulla,2023,34,15,12.04,26.87857142857143,75.39428571428572
Badulla,2023,35,13,102.4,25.63714285714286,83.05857142857144
Badulla,2023,36,15,71.15,25.082857142857144,83.33000000000001
Badulla,2023,37,19,80.13,24.83,84.20714285714287
Badulla,2023,38,16,111.52,24.965714285714284,86.23857142857142
Badulla,2023,39,19,146.78,24.568571428571428,87.7942857142857
Badulla,2023,40,16,225.45,24.75857142857143,90.32285714285716
Badulla,2023,41,11,149.76,24.81571428571429,89.18571428571428
Badulla,2023,42,28,247.75,24.43,90.60571428571428
Badulla,2023,43,13,58.15,24.381428571428568,87.77714285714286
Badulla,2023,44,39,88.25,24.28142857142857,88.95
Badulla,2023,45,34,80.32,24.40571428571429,89.53999999999999
Badulla,2023,46,51,130.78,24.777142857142856,90.51
Badulla,2023,47,58,59.22,24.352857142857143,90.35285714285716
Badulla,2023,48,53,133.87,23.97571428571428,93.12285714285714
Badulla,2023,49,54,89.5,24.66,91.26857142857143
Badulla,2023,50,52,176.06,24.12,94.41857142857144
Badulla,2023,51,44,68.3,23.60142857142857,93.33
Badulla,2024,1,36,117.04,24.02857142857143,93.44142857142856
Badulla,2024,2,45,170.44,23.035714285714285,93.20428571428572
Badulla,2024,3,31,30.25,22.77142857142857,90.88
Badulla,2024,4,30,7.43,22.358571428571427,88.61142857142856
Badulla,2024,5,32,41.61,24.388571428571428,91.21857142857142
Badulla,2024,6,30,1.57,22.631428571428568,89.21571428571428
Badulla,2024,7,32,7.64,23.955714285714286,90.5
Badulla,2024,8,26,3.68,24.794285714285717,88.41
Badulla,2024,9,23,1.39,24.198571428571427,88.7057142857143
Badulla,2024,10,10,0.51,23.65142857142857,84.05857142857143
Badulla,2024,11,31,2.9,24.47142857142857,83.69285714285715
Badulla,2024,12,18,22.36,24.807142857142857,85.75571428571428
Badulla,2024,13,20,7.81,25.692857142857143,83.0442857142857
Badulla,2024,14,9,17.1,27.357142857142858,77.19000000000001
Badulla,2024,15,38,27.57,26.372857142857143,81.89142857142858
Badulla,2024,16,4,9.38,27.58,77.96142857142857
Badulla,2024,17,23,13.1,27.974285714285717,74.68714285714285
Badulla,2024,18,20,23.24,28.395714285714288,76.83571428571429
Badulla,2024,19,28,34.94,27.83857142857143,77.97
Badulla,2024,20,12,91.98,26.47,84.42999999999999
Badulla,2024,21,13,39.95,26.314285714285717,83.92428571428572
Badulla,2024,22,20,31.37,26.574285714285715,81.25999999999999
Badulla,2024,23,15,20.02,25.807142857142853,85.40714285714286
Badulla,2024,24,49,7.26,26.07428571428571,82.23857142857142
Badulla,2024,25,22,20.89,26.15142857142857,78.34285714285714
Badulla,2024,27,28,30.7,26.02142857142857,78.39571428571428
Badulla,2024,28,30,14.43,26.195714285714285,76.69142857142856
Badulla,2024,29,38,2.38,26.57857142857143,70.61714285714287
Badulla,2024,30,24,4.65,27.052857142857142,68.89428571428572
Badulla,2024,31,28,13.79,26.77285714285714,70.61
Badulla,2024,32,27,26.11,26.57428571428571,74.63857142857144
Badulla,2024,33,20,42.02,26.514285714285712,81.5257142857143
Badulla,2024,34,16,36.92,25.34,80.38285714285715
Badulla,2024,35,28,14.4,26.044285714285717,75.49571428571429
Badulla,2024,37,18,9.73,26.638571428571428,73.90857142857143
Badulla,2024,38,10,1.82,26.708571428571428,71.58285714285715
Badulla,2024,39,20,34.88,26.814285714285717,75.40142857142857
Badulla,2024,40,8,32.980000000000004,26.038571428571423,80.35142857142857
Badulla,2024,41,23,128.75,24.90714285714285,85.67428571428572
Badulla,2024,42,24,27.31,25.24285714285714,83.56857142857143
Badulla,2024,43,32,34.51,25.32857142857143,86.15857142857143
Badulla,2024,44,37,55.38,25.582857142857144,85.54142857142857
Badulla,2024,45,37,95.89,24.40285714285714,89.15857142857143
Badulla,2024,46,11,48.29,24.85,88.83714285714287
Badulla,2024,47,10,72.56,24.38142857142857,90.75571428571428
Badulla,2024,48,113,123.45,23.935714285714287,89.74428571428572
Badulla,2024,49,152,6.800000000000001,23.731428571428573,88.85000000000001
Badulla,2024,50,189,57.57,23.874285714285715,91.00142857142858
Badulla,2024,51,130,85.54,24.76,88.83142857142856
Badulla,2024,52,137,8.06,23.818571428571428,87.79285714285713
Batticaloa,2021,1,390,83.45,26.35142857142857,87.65714285714286
Batticaloa,2021,2,287,139.26,26.42,86.37285714285714
Batticaloa,2021,3,259,27.89,26.58428571428572,82.94857142857143
Batticaloa,2021,43,57,195.91,27.255714285714284,82.52285714285713
Batticaloa,2021,44,110,60.150000000000006,27.464285714285715,82.32857142857142
Batticaloa,2021,45,96,304.0,27.307142857142857,82.57714285714285
Batticaloa,2021,46,77,53.42,27.624285714285715,79.61857142857143
Batticaloa,2021,47,78,149.63,26.858571428571427,84.80428571428571
Batticaloa,2021,49,189,18.22,27.425714285714285,80.86
Batticaloa,2021,50,185,62.4,26.97714285714286,82.61142857142856
Batticaloa,2021,51,257,2.93,26.49,75.81285714285715
Batticaloa,2022,4,321,6.02,26.172857142857143,77.99142857142856
Batticaloa,2022,5,257,4.050000000000001,26.23428571428571,76.67
Batticaloa,2022,6,401,75.96000000000001,26.48,83.93142857142857
Batticaloa,2022,7,413,49.74,26.55,81.11285714285714
Batticaloa,2022,8,217,42.95,27.204285714285717,80.94428571428571
Batticaloa,2022,9,183,88.97,27.08857142857143,82.42999999999999
Batticaloa,2022,10,167,14.93,27.288571428571423,81.4157142857143
Batticaloa,2022,11,114,21.33,27.832857142857144,79.89142857142858
Batticaloa,2022,12,65,6.93,28.17571428571429,80.30714285714285
Batticaloa,2022,13,81,8.91,28.147142857142857,79.97571428571428
Batticaloa,2022,14,58,102.32,27.965714285714284,78.8157142857143
Batticaloa,2022,15,47,86.02,28.492857142857144,81.33714285714287
Batticaloa,2022,16,63,32.29,28.574285714285715,81.14857142857143
Batticaloa,2022,17,65,43.13,28.81,80.34714285714287
Batticaloa,2022,18,50,42.25,29.41,78.07714285714285
Batticaloa,2022,19,30,45.77,28.87142857142857,81.47142857142856
Batticaloa,2022,21,12,37.58,28.785714285714285,81.00142857142858
Batticaloa,2022,22,31,25.83,28.502857142857145,80.59714285714286
Batticaloa,2022,23,17,13.94,28.360000000000003,80.41
Batticaloa,2022,24,10,36.04,28.05142857142857,80.78857142857143
Batticaloa,2022,25,17,9.79,28.344285714285714,78.53142857142858
Batticaloa,2022,26,4,8.19,28.535714285714285,79.05714285714285
Batticaloa,2022,27,11,9.97,28.06714285714286,77.0942857142857
Batticaloa,2022,28,5,9.45,28.365714285714287,75.66
Batticaloa,2022,29,5,23.01,28.59142857142857,77.25285714285714
Batticaloa,2022,30,3,53.64,27.837142857142855,77.88285714285713
Batticaloa,2022,31,1,21.87,27.81142857142857,78.19285714285715
Batticaloa,2022,32,1,2.02,28.43857142857143,75.45714285714287
Batticaloa,2022,33,2,7.54,28.74,76.47714285714287
Batticaloa,2022,34,3,50.12,27.868571428571425,77.37
Batticaloa,2022,35,1,125.08,27.24857142857143,80.49142857142856
Batticaloa,2022,36,2,13.54,27.860000000000003,80.46000000000001
Batticaloa,2022,37,1,0.8300000000000001,28.34,76.83
Batticaloa,2022,39,3,14.94,28.717142857142857,74.02142857142857
Batticaloa,2022,40,1,28.96,28.360000000000003,73.80857142857144
Batticaloa,2022,41,3,114.46,27.857142857142858,79.19714285714285
Batticaloa,2022,42,3,67.47,27.49571428571429,81.21000000000001
Batticaloa,2022,43,9,43.68,27.665714285714284,75.95142857142856
Batticaloa,2022,44,6,72.02,26.904285714285717,83.36428571428571
Batticaloa,2022,45,3,152.92000000000002,26.891428571428573,83.19571428571429
Batticaloa,2022,46,4,52.9,26.617142857142856,82.86285714285714
Batticaloa,2022,47,10,2.02,26.935714285714287,78.25
Batticaloa,2022,48,10,37.58,26.842857142857145,80.50571428571428
Batticaloa,2022,49,17,75.47,25.964285714285715,83.35857142857142
Batticaloa,2022,50,19,65.55,26.5,82.55999999999999
Batticaloa,2022,51,23,211.02,26.43285714285714,90.50428571428571
Batticaloa,2022,52,18,13.04,26.18857142857143,81.73571428571428
Batticaloa,2023,1,16,30.74,26.297142857142852,82.0657142857143
Batticaloa,2023,3,32,21.24,25.93428571428572,78.47142857142856
Batticaloa,2023,4,26,72.75,25.872857142857143,82.02857142857144
Batticaloa,2023,5,15,46.76,26.375714285714285,86.98285714285714
